Symbol,Company_Name,Sector,Data_Exising,History_Existing
FSFG,First Savings Financial Group Inc. Common Stock,Finance,True,4021.0
FSI,Flexible Solutions International Inc. Common Stock (CDA),Industrials,True,6225.0
FSK,FS KKR Capital Corp. Common Stock,Finance,True,2632.0
FSLR,First Solar Inc. Common Stock,Technology,True,4495.0
FSLY,Fastly Inc. Class A Common Stock,Technology,True,1352.0
FSM,Fortuna Mining Corp. Common Shares,Basic Materials,True,4463.0
FSP,Franklin Street Properties Corp. Common Stock,Real Estate,True,4865.0
FSS,Federal Signal Corporation Common Stock,Consumer Discretionary,True,6225.0
FSTR,L.B. Foster Company Common Stock,Industrials,True,6225.0
FSUN,FirstSun Capital Bancorp Common Stock,Finance,True,543.0
FSV,FirstService Corporation Common Shares,Finance,True,2349.0
FT,Franklin Universal Trust Common Stock,Finance,True,6225.0
FTAI,FTAI Aviation Ltd. Common Stock,Industrials,True,2361.0
FTAIM,FTAI Aviation Ltd. 9.500% Fixed-Rate Reset Series D Cumulative Perpetual Redeemable Preferred Shares,Industrials,True,393.0
FTAIN,FTAI Aviation Ltd. 8.25% Fixed - Rate Reset Series C Cumulative Perpetual Redeemable Preferred Shares,Industrials,True,889.0
FTAIO,FTAI Aviation Ltd. 8.00% Fixed-to-Floating Rate Series B Cumulative Perpetual Redeemable Preferred Shares,Industrials,True,1219.0
FTAIP,FTAI Aviation Ltd. 8.25% Fixed to Floating Rate Series A Cumulative Perpetual Redeemable Preferred Shares,Industrials,True,1275.0
FTCI,FTC Solar Inc. Common Stock,Technology,True,862.0
FTDR,Frontdoor Inc. Common Stock,Finance,True,1521.0
FTEK,Fuel Tech Inc. Common Stock,Industrials,True,6225.0
FTEL,Fitell Corporation Ordinary Shares,Consumer Discretionary,True,285.0
FTF,Franklin Limited Duration Income Trust Common Shares of Beneficial Interest,Finance,True,5304.0
FTFT,Future FinTech Group Inc. Common Stock,Consumer Discretionary,True,4104.0
FTHM,Fathom Holdings Inc. Common Stock,Finance,True,1048.0
FTHY,First Trust High Yield Opportunities 2027 Term Fund Common Stock,Finance,True,1072.0
FTI,TechnipFMC plc Ordinary Share,Industrials,True,5859.0
FTK,Flotek Industries Inc. Common Stock,Industrials,True,4827.0
FTLF,FitLife Brands Inc. Common Stock,Health Care,True,4255.0
FTNT,Fortinet Inc. Common Stock,Technology,True,3740.0
FTRE,Fortrea Holdings Inc. Common Stock,Health Care,True,323.0
FTS,Fortis Inc. Common Shares,Utilities,True,3709.0
FTV,Fortive Corporation Common Stock ,Industrials,True,2074.0
FUBO,fuboTV Inc. Common Stock,Consumer Discretionary,True,1388.0
FUFU,BitFuFu Inc. Class A Ordinary Shares,Finance,True,705.0
FUL,H. B. Fuller Company Common Stock,Industrials,True,6225.0
FULC,Fulcrum Therapeutics Inc. Common Stock,Health Care,True,1310.0
FULT,Fulton Financial Corporation Common Stock,Finance,True,6225.0
FULTP,Fulton Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,Finance,True,989.0
FUN,Six Flags Entertainment Corporation Common Stock New,Consumer Discretionary,True,6225.0
FUNC,First United Corporation Common Stock,Finance,True,6225.0
FUND,Sprott Focus Trust Inc. Common Stock,Finance,True,6225.0
FURY,Fury Gold Mines Limited Common Shares,Basic Materials,True,2643.0
FUSB,First US Bancshares Inc. Common Stock,Finance,True,6225.0
FUTU,Futu Holdings Limited American Depositary Shares,Finance,True,1401.0
FVCB,FVCBankcorp Inc. Common Stock,Finance,True,2367.0
FVRR,Fiverr International Ltd. Ordinary Shares no par value,Consumer Discretionary,True,1334.0
FWONA,Liberty Media Corporation Series A Liberty Formula One Common Stock,Industrials,True,2950.0
FWONK,Liberty Media Corporation Series C Liberty Formula One Common Stock,Industrials,True,2576.0
FWRD,Forward Air Corporation Common Stock,Consumer Discretionary,True,6225.0
FWRG,First Watch Restaurant Group Inc. Common Stock,Consumer Discretionary,True,753.0
FXNC,First National Corporation Common Stock,Finance,True,6225.0
FYBR,Frontier Communications Parent Inc. Common Stock,Telecommunications,True,858.0
G,Genpact Limited Common Stock,Consumer Discretionary,True,4320.0
GAB,Gabelli Equity Trust Inc. (The) Common Stock,Finance,True,6225.0
GABC,German American Bancorp Inc. Common Stock,Finance,True,6225.0
GAIA,Gaia Inc. Class A Common Stock,Consumer Discretionary,True,6225.0
GAIN,Gladstone Investment Corporation Business Development Company,Finance,True,4850.0
GAINL,Gladstone Investment Corporation 8.00% Notes due 2028,Finance,True,334.0
GAINN,Gladstone Investment Corporation 5.00% Notes Due 2026,Finance,True,900.0
GAINZ,Gladstone Investment Corporation 4.875% Notes due 2028,Finance,True,783.0
GALT,Galectin Therapeutics Inc. Common Stock,Health Care,True,5556.0
GAM,General American Investors Inc. Common Stock,Finance,True,6225.0
GAMB,Gambling.com Group Limited Ordinary Shares,Consumer Discretionary,True,802.0
GAME,GameSquare Holdings Inc. Common Stock,Consumer Discretionary,True,1680.0
GAN,GAN Limited Ordinary Shares,Technology,True,1109.0
GANX,Gain Therapeutics Inc. Common Stock,Health Care,True,889.0
GAP,Gap Inc. (The) Common Stock,Consumer Discretionary,True,6225.0
GAQ,Generation Asia I Acquisition Limited Class A Ordinary Shares,Finance,True,636.0
GASS,StealthGas Inc. Common Stock,Consumer Discretionary,True,4777.0
GATE,Marblegate Acquisition Corp. Class A Common Stock,Finance,True,717.0
GATEU,Marblegate Acquisition Corp. Unit,Finance,True,753.0
GATO,Gatos Silver Inc. Common Stock,Basic Materials,True,986.0
GATX,GATX Corporation Common Stock,Consumer Discretionary,True,6225.0
GAU,Galiano Gold Inc.,Industrials,True,4215.0
GB,Global Blue Group Holding AG Ordinary Shares,Technology,True,1575.0
GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,Finance,True,3503.0
GBBK,Global Blockchain Acquisition Corp. Common Stock,Finance,True,574.0
GBCI,Glacier Bancorp Inc. Common Stock,Finance,True,6225.0
GBDC,Golub Capital BDC Inc. Common Stock,Finance,True,3640.0
GBIO,Generation Bio Co. Common Stock,Health Care,True,1082.0
GBLI,Global Indemnity Group LLC Class A Common Stock (DE),Finance,True,5232.0
GBNY,Generations Bancorp NY Inc. Common Stock,Finance,True,934.0
GBR,New Concept Energy Inc Common Stock,Energy,True,6225.0
GBTG,Global Business Travel Group Inc. Class A Common Stock,Consumer Discretionary,True,532.0
GBX,Greenbrier Companies Inc. (The) Common Stock,Industrials,True,6225.0
GCBC,Greene County Bancorp Inc. Common Stock,Finance,True,6225.0
GCI,Gannett Co. Inc. Common Stock,Consumer Discretionary,True,2682.0
GCMG,GCM Grosvenor Inc. Class A Common Stock,Finance,True,1422.0
GCO,Genesco Inc. Common Stock,Consumer Discretionary,True,6225.0
GCT,GigaCloud Technology Inc Class A Ordinary Shares,Consumer Discretionary,True,532.0
GCTK,GlucoTrack Inc. Common Stock,Health Care,True,2878.0
GCTS,GCT Semiconductor Holding Inc. Common Stock,Technology,True,694.0
GCV,Gabelli Convertible and Income Securities Fund Inc. (The) Common Stock,Finance,True,6225.0
GD,General Dynamics Corporation Common Stock,Industrials,True,6225.0
GDC,GD Culture Group Limited Common Stock,Industrials,True,2203.0
GDDY,GoDaddy Inc. Class A Common Stock,Technology,True,2392.0
GDEN,Golden Entertainment Inc. Common Stock,Consumer Discretionary,True,6225.0
GDEV,GDEV Inc. Ordinary Shares,Technology,True,1003.0
GDHG,Golden Heaven Group Holdings Ltd. Class A Ordinary Shares,Consumer Discretionary,True,370.0
GDL,GDL Fund The Common Shares of Beneficial Interest,Finance,True,4391.0
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,Finance,True,3736.0
GDOT,Green Dot Corporation Class A Common Stock $0.001 par value,Finance,True,3572.0
GDRX,GoodRx Holdings Inc. Class A Common Stock,Technology,True,1011.0
GDS,GDS Holdings Limited ADS,Technology,True,1989.0
GDST,Goldenstone Acquisition Limited Common Stock,Finance,True,618.0
GDTC,CytoMed Therapeutics Limited Ordinary Shares,Health Care,True,368.0
GDV,Gabelli Dividend & Income Trust Common Shares of Beneficial Interest,Finance,True,5246.0
GDYN,Grid Dynamics Holdings Inc. Class A Common Stock,Technology,True,1488.0
GE,GE Aerospace Common Stock,Technology,True,6225.0
GECC,Great Elm Capital Corp. Common Stock,Finance,True,1987.0
GECCI,Great Elm Capital Corp. 8.50% NOTES DUE 2029,Finance,True,113.0
GECCM,Great Elm Capital Corp. 6.75% Notes Due 2025,Finance,True,1680.0
GECCO,Great Elm Capital Corp. 5.875% Notes due 2026,Finance,True,822.0
GEG,Great Elm Group Inc. Common Stock,Technology,True,6225.0
GEGGL,Great Elm Group Inc.  7.25% Notes due 2027,Finance,True,573.0
GEHC,GE HealthCare Technologies Inc. Common Stock ,Health Care,True,449.0
GEL,Genesis Energy L.P. Common Units,Energy,True,6225.0
GEN,Gen Digital Inc. Common Stock,Technology,True,6225.0
GENC,Gencor Industries Inc. Common Stock,Industrials,True,5340.0
GENE,Genetic Technologies Ltd ADS,Health Care,True,4799.0
GENI,Genius Sports Limited Ordinary Shares,Consumer Discretionary,True,1003.0
GENK,GEN Restaurant Group Inc. Class A Common Stock,Consumer Discretionary,True,317.0
GEO,Geo Group Inc (The) REIT,Consumer Discretionary,True,6225.0
GEOS,Geospace Technologies Corporation Common Stock (Texas),Industrials,True,6225.0
GERN,Geron Corporation Common Stock,Health Care,True,6225.0
GES,Guess? Inc. Common Stock,Consumer Discretionary,True,6225.0
GETY,Getty Images Holdings Inc. Class A Common Stock,Consumer Discretionary,True,1013.0
GEVO,Gevo Inc. Common Stock,Industrials,True,3432.0
GF,New Germany Fund Inc. (The) Common Stock,Finance,True,6225.0
GFAI,Guardforce AI Co. Limited Ordinary Shares,Consumer Discretionary,True,755.0
GFF,Griffon Corporation Common Stock,Industrials,True,6225.0
GFI,Gold Fields Limited American Depositary Shares,Basic Materials,True,6225.0
GFL,GFL Environmental Inc. Subordinate voting shares no par value,Utilities,True,1153.0
GFR,Greenfire Resources Ltd. Common Shares,Energy,True,703.0
GFS,GlobalFoundries Inc. Ordinary Shares,Technology,True,734.0
GGAL,Grupo Financiero Galicia S.A. American Depositary Shares,Finance,True,6084.0
GGB,Gerdau S.A. Common Stock,Industrials,True,6225.0
GGG,Graco Inc. Common Stock,Industrials,True,6225.0
GGN,GAMCO Global Gold Natural Resources & Income Trust,Finance,True,4911.0
GGR,Gogoro Inc. Ordinary Shares,Consumer Discretionary,True,903.0
GGT,Gabelli Multi-Media Trust Inc. (The) Common Stock,Finance,True,6225.0
GGZ,Gabelli Global Small and Mid Cap Value Trust (The) Common Shares of Beneficial Interest,Finance,True,2593.0
GH,Guardant Health Inc. Common Stock,Health Care,True,1506.0
GHC,Graham Holdings Company Common Stock,Real Estate,True,6225.0
GHG,GreenTree Hospitality Group Ltd. American depositary shares each representing one Class A ordinary share,Consumer Discretionary,True,1639.0
GHI,Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests,Finance,True,6225.0
GHIX,Gores Holdings IX Inc. Class A Common Stock,Finance,True,634.0
GHIXU,Gores Holdings IX Inc. Unit,Finance,True,682.0
GHLD,Guild Holdings Company Class A Common Stock,Finance,True,990.0
GHM,Graham Corporation Common Stock,Industrials,True,6225.0
GHRS,GH Research PLC Ordinary Shares,Health Care,True,821.0
GHSI,Guardion Health Sciences Inc. Common Stock,Health Care,True,1381.0
GHY,PGIM Global High Yield Fund Inc.,Finance,True,2961.0
GIB,CGI Inc. Common Stock,Consumer Discretionary,True,6225.0
GIC,Global Industrial Company Common Stock,Industrials,True,6225.0
GIFI,Gulf Island Fabrication Inc. Common Stock,Industrials,True,6225.0
GIFT,RDE Inc. Common Stock,Consumer Discretionary,True,937.0
GIG,GigCapital7 Corp. Class A Ordinary Share,Finance,True,14.0
GIGGU,GigCapital7 Corp. Unit,Technology,True,22.0
GIGM,GigaMedia Limited Ordinary Shares,Technology,True,6192.0
GIII,G-III Apparel Group LTD. Common Stock,Consumer Discretionary,True,6225.0
GIL,Gildan Activewear Inc. Class A Sub. Vot. Common Stock,Consumer Discretionary,True,6225.0
GILD,Gilead Sciences Inc. Common Stock,Health Care,True,6225.0
GILT,Gilat Satellite Networks Ltd. Ordinary Shares,Technology,True,6225.0
GIPR,Generation Income Properties Inc. Common Stock,Real Estate,True,751.0
GIS,General Mills Inc. Common Stock,Consumer Staples,True,6225.0
GJH,Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Cl A-1,Finance,True,5136.0
GJO,Synthetic Fixed-Income Securities Inc. on behalf of STRATS(SM) Trust for Wal-Mart Stores Inc. Securities Series 2004-5,Finance,True,4745.0
GJP,Synthetic Fixed-Income Securities Inc. on behalf of STRATS (SM) Trust for Dominion Resources Inc. Securities Series 2005-6 Floating Rate Structured Repackaged Asset-Backed Trust Securities (STRATS) Certificates,Finance,True,4218.0
GJS,Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities Series 2006-2,Finance,True,4637.0
GJT,Synthetic Fixed-Income Securities Inc. Floating Rate Structured Repackaged Asset-Backed Trust Securities Certificates Series 2006-3,Finance,True,4321.0
GKOS,Glaukos Corporation Common Stock,Health Care,True,2332.0
GL,Globe Life Inc. Common Stock,Finance,True,6225.0
GLAD,Gladstone Capital Corporation Common Stock,Consumer Discretionary,True,5578.0
GLBE,Global-E Online Ltd. Ordinary Shares,Technology,True,852.0
GLBS,Globus Maritime Limited Common Stock,Consumer Discretionary,True,4168.0
GLBZ,Glen Burnie Bancorp Common Stock,Finance,True,6225.0
GLDD,Great Lakes Dredge & Dock Corporation Common Stock,Industrials,True,4469.0
GLDG,GoldMining Inc. Common Shares,Basic Materials,True,3186.0
GLE,Global Engine Group Holding Limited Ordinary Shares,Technology,True,7.0
GLLI,Globalink Investment Inc. Common Stock,Industrials,True,695.0
GLMD,Galmed Pharmaceuticals Ltd. Ordinary Shares,Health Care,True,2656.0
GLNG,Golar Lng Ltd,Consumer Discretionary,True,5340.0
GLO,Clough Global Opportunities Fund Common Stock,Finance,True,4635.0
GLOB,Globant S.A. Common Shares,Technology,True,2568.0
GLP,Global Partners LP Common Units representing Limited Partner Interests,Energy,True,4782.0
GLPG,Galapagos NV American Depositary Shares,Health Care,True,3169.0
GLPI,Gaming and Leisure Properties Inc. Common Stock,Real Estate,True,2759.0
GLQ,Clough Global Equity Fund Clough Global Equity Fund Common Shares of Beneficial Interest,Finance,True,4890.0
GLRE,Greenlight Capital Re Ltd. Class A Ordinary Shares,Finance,True,4368.0
GLSI,Greenwich LifeSciences Inc. Common Stock,Health Care,True,1009.0
GLST,Global Star Acquisition Inc. Class A Common Stock,Industrials,True,473.0
GLT,Glatfelter Corporation Common Stock,Basic Materials,True,6225.0
GLTO,Galecto Inc. Common Stock,Health Care,True,985.0
GLU,Gabelli Global Utility Common Shares of Beneficial Ownership,Finance,True,5121.0
GLUE,Monte Rosa Therapeutics Inc. Common Stock,Health Care,True,822.0
GLV,Clough Global Dividend and Income Fund Common Shares of beneficial interest,Finance,True,5079.0
GLW,Corning Incorporated Common Stock,Industrials,True,6225.0
GLXG,Galaxy Payroll Group Limited Ordinary Shares,Consumer Discretionary,True,13.0
GLYC,GlycoMimetics Inc. Common Stock,Health Care,True,2698.0
GM,General Motors Company Common Stock,Consumer Discretionary,True,3488.0
GMAB,Genmab A/S ADS,Health Care,True,3860.0
GME,GameStop Corporation Common Stock,Consumer Discretionary,True,5696.0
GMED,Globus Medical Inc. Class A Common Stock,Health Care,True,3058.0
GMGI,Golden Matrix Group Inc. Common Stock,Technology,True,3753.0
GMM,Global Mofy AI Limited Class A Ordinary Shares,Technology,True,246.0
GMRE,Global Medical REIT Inc. Common Stock,Real Estate,True,2076.0
GMS,GMS Inc. Common Stock,Consumer Discretionary,True,2100.0
GNE,Genie Energy Ltd. Class B Common Stock Stock,Utilities,True,3252.0
GNFT,GENFIT S.A. American Depositary Shares,Health Care,True,1388.0
GNK,Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands),Consumer Discretionary,True,2571.0
GNL,Global Net Lease Inc. Common Stock,Real Estate,True,2349.0
GNLN,Greenlane Holdings Inc. Class A Common Stock,Consumer Discretionary,True,1372.0
GNLX,Genelux Corporation Common Stock,Health Care,True,422.0
GNPX,Genprex Inc. Common Stock,Health Care,True,1637.0
GNRC,Generac Holdlings Inc. Common Stock,Consumer Discretionary,True,3683.0
GNS,Genius Group Limited Ordinary Shares,Consumer Discretionary,True,620.0
GNSS,Genasys Inc. Common Stock,Consumer Staples,True,6225.0
GNT,GAMCO Natural Resources Gold & Income Trust,Finance,True,3441.0
GNTA,Genenta Science S.p.A. American Depositary Shares,Health Care,True,701.0
GNTX,Gentex Corporation Common Stock,Consumer Discretionary,True,6225.0
GNTY,Guaranty Bancshares Inc. Common Stock,Finance,True,1861.0
GNW,Genworth Financial Inc Common Stock,Finance,True,5122.0
GO,Grocery Outlet Holding Corp. Common Stock,Consumer Staples,True,1329.0
GOCO,GoHealth Inc. Class A Common Stock,Finance,True,1060.0
GODN,Golden Star Acquisition Corporation Ordinary Shares,Finance,True,317.0
GOEV,Canoo Inc. Class A Common Stock,Consumer Discretionary,True,1374.0
GOF,Guggenheim Strategic Opportunities Fund Common Shares of Beneficial Interest,Finance,True,4324.0
GOGL,Golden Ocean Group Limited Common Stock,Consumer Discretionary,True,6225.0
GOGO,Gogo Inc. Common Stock,Consumer Discretionary,True,2838.0
GOLD,Barrick Gold Corporation Common Stock (BC),Basic Materials,True,6225.0
GOLF,Acushnet Holdings Corp. Common Stock,Consumer Discretionary,True,1992.0
GOOD,Gladstone Commercial Corporation Real Estate Investment Trust,Real Estate,True,5318.0
GOODN,Gladstone Commercial Corporation 6.625% Series E Cumulative Redeemable Preferred Stock,Real Estate,True,1261.0
GOODO,Gladstone Commercial Corporation 6.00% Series G Cumulative Redeemable Preferred Stock par value $0.001 per share,Real Estate,True,824.0
GOOG,Alphabet Inc. Class C Capital Stock,Technology,True,5063.0
GOOGL,Alphabet Inc. Class A Common Stock,Technology,True,5063.0
GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,Consumer Discretionary,True,1898.0
GORO,Gold Resource Corporation Common Stock,Basic Materials,True,4541.0
GORV,Lazydays Holdings Inc. Common Stock,Consumer Discretionary,True,1644.0
GOSS,Gossamer Bio Inc. Common Stock,Health Care,True,1420.0
GOTU,Gaotu Techedu Inc. American Depositary Shares,Real Estate,True,1339.0
